features,type,accuracy,freqs
2223,HER2+,1.0,1
2734,TN,0.45454545454545453,1
2734,HR+,0.8571428571428571,1
2734,HER2+,1.0,1
2735,TN,0.45454545454545453,1
2735,HR+,0.8571428571428571,1
2735,HER2+,1.0,1
2736,TN,0.45454545454545453,1
2736,HR+,0.8571428571428571,1
2736,HER2+,1.0,1
2739,TN,0.45454545454545453,1
2739,HR+,0.8571428571428571,1
2739,HER2+,1.0,1
2740,TN,0.45454545454545453,1
2740,HR+,0.8571428571428571,1
2740,HER2+,1.0,1
2748,TN,0.45454545454545453,1
2748,HR+,0.8571428571428571,1
2748,HER2+,1.0,1
2749,TN,0.45454545454545453,1
2749,HR+,0.8571428571428571,1
2749,HER2+,1.0,1
2751,TN,0.45454545454545453,1
2751,HR+,0.8571428571428571,1
2751,HER2+,1.0,1
2752,TN,0.45454545454545453,1
2752,HR+,0.8571428571428571,1
2752,HER2+,1.0,1
2753,TN,0.45454545454545453,1
2753,HR+,0.8571428571428571,1
2753,HER2+,1.0,1
2754,TN,0.45454545454545453,1
2754,HR+,0.8571428571428571,1
2754,HER2+,1.0,1
54,TN,0.6666666666666666,1
54,HR+,0.6666666666666666,1
54,HER2+,0.9,1
483,TN,0.6666666666666666,1
483,HR+,0.6666666666666666,1
483,HER2+,0.9,1
487,TN,0.6666666666666666,1
487,HR+,0.6666666666666666,1
487,HER2+,0.9,1
488,TN,0.6666666666666666,1
488,HR+,0.6666666666666666,1
488,HER2+,0.9,1
489,TN,0.6666666666666666,1
489,HR+,0.6666666666666666,1
489,HER2+,0.9,1
1655,TN,0.6666666666666666,1
1655,HR+,0.6666666666666666,1
1655,HER2+,0.9,1
2140,TN,0.6666666666666666,1
2140,HR+,0.6666666666666666,1
2140,HER2+,0.9,1
2156,TN,0.6666666666666666,1
2156,HR+,0.6666666666666666,1
2156,HER2+,0.9,1
2157,TN,0.6666666666666666,1
2157,HR+,0.6666666666666666,1
2157,HER2+,0.9,1
2158,TN,0.6666666666666666,1
2158,HR+,0.6666666666666666,1
2158,HER2+,0.9,1
2161,TN,0.6666666666666666,1
2161,HR+,0.6666666666666666,1
2161,HER2+,0.9,1
2202,TN,0.6666666666666666,1
2202,HR+,0.6666666666666666,1
2202,HER2+,0.9,1
2203,TN,0.6666666666666666,1
2203,HR+,0.6666666666666666,1
2203,HER2+,0.9,1
2204,TN,0.6666666666666666,1
2204,HR+,0.6666666666666666,1
2204,HER2+,0.9,1
2206,TN,0.6666666666666666,1
2206,HR+,0.6666666666666666,1
2206,HER2+,0.9,1
2207,TN,0.6666666666666666,1
2207,HR+,0.6666666666666666,1
2207,HER2+,0.9,1
2210,TN,0.6666666666666666,1
2210,HR+,0.6666666666666666,1
2210,HER2+,0.9,1
2211,TN,0.6666666666666666,1
2211,HR+,0.6666666666666666,1
2211,HER2+,0.9,1
231,TN,0.3333333333333333,1
231,HR+,0.625,1
231,HER2+,1.0,1
1004,TN,0.5079365079365079,3
1004,HR+,0.5023148148148148,3
1004,HER2+,1.0,3
1001,TN,0.5079365079365079,3
1001,HR+,0.5023148148148148,3
1001,HER2+,1.0,3
1027,TN,0.5079365079365079,3
1027,HR+,0.5023148148148148,3
1027,HER2+,1.0,3
1005,TN,0.5952380952380952,2
1005,HR+,0.53125,2
1005,HER2+,1.0,2
1000,TN,0.5079365079365079,3
1000,HR+,0.5023148148148148,3
1000,HER2+,1.0,3
1008,TN,0.5952380952380952,2
1008,HR+,0.53125,2
1008,HER2+,1.0,2
1022,TN,0.5952380952380952,2
1022,HR+,0.53125,2
1022,HER2+,1.0,2
1026,TN,0.5079365079365079,3
1026,HR+,0.5023148148148148,3
1026,HER2+,1.0,3
1012,TN,0.3333333333333333,1
1012,HR+,0.625,1
1012,HER2+,1.0,1
1003,TN,0.5079365079365079,3
1003,HR+,0.5023148148148148,3
1003,HER2+,1.0,3
1025,TN,0.5952380952380952,2
1025,HR+,0.53125,2
1025,HER2+,1.0,2
1015,TN,0.5952380952380952,2
1015,HR+,0.53125,2
1015,HER2+,1.0,2
1017,TN,0.5952380952380952,2
1017,HR+,0.53125,2
1017,HER2+,1.0,2
1016,TN,0.3333333333333333,1
1016,HR+,0.625,1
1016,HER2+,1.0,1
1002,TN,0.5079365079365079,3
1002,HR+,0.5023148148148148,3
1002,HER2+,1.0,3
999,TN,0.5079365079365079,3
999,HR+,0.5023148148148148,3
999,HER2+,1.0,3
1031,TN,0.5952380952380952,2
1031,HR+,0.53125,2
1031,HER2+,1.0,2
1032,TN,0.5952380952380952,2
1032,HR+,0.53125,2
1032,HER2+,1.0,2
1021,TN,0.3333333333333333,1
1021,HR+,0.625,1
1021,HER2+,1.0,1
1014,TN,0.3333333333333333,1
1014,HR+,0.625,1
1014,HER2+,1.0,1
1030,TN,0.3333333333333333,1
1030,HR+,0.625,1
1030,HER2+,1.0,1
1007,TN,0.3333333333333333,1
1007,HR+,0.625,1
1007,HER2+,1.0,1
1013,TN,0.3333333333333333,2
1013,HR+,0.5347222222222222,2
1013,HER2+,1.0,2
1028,TN,0.5952380952380952,2
1028,HR+,0.53125,2
1028,HER2+,1.0,2
2067,TN,0.3333333333333333,1
2067,HR+,0.625,1
2067,HER2+,1.0,1
192,TN,0.3333333333333333,1
192,HR+,0.625,1
192,HER2+,1.0,1
17,TN,0.3333333333333333,1
17,HR+,0.625,1
17,HER2+,1.0,1
2021,TN,0.8571428571428571,1
2021,HR+,0.4375,1
2021,HER2+,1.0,1
620,TN,0.8571428571428571,1
620,HR+,0.4375,1
620,HER2+,1.0,1
486,TN,0.8571428571428571,1
486,HR+,0.4375,1
486,HER2+,1.0,1
226,TN,0.8571428571428571,1
226,HR+,0.4375,1
226,HER2+,1.0,1
1034,TN,0.8571428571428571,1
1034,HR+,0.4375,1
1034,HER2+,1.0,1
230,TN,0.6160714285714286,2
230,HR+,0.59375,2
230,HER2+,0.9615384615384616,2
1036,TN,0.8571428571428571,1
1036,HR+,0.4375,1
1036,HER2+,1.0,1
1035,TN,0.8571428571428571,1
1035,HR+,0.4375,1
1035,HER2+,1.0,1
378,TN,0.8571428571428571,1
378,HR+,0.4375,1
378,HER2+,1.0,1
1148,TN,0.35416666666666663,2
1148,HR+,0.5972222222222222,2
1148,HER2+,0.9615384615384616,2
1190,TN,0.375,1
1190,HR+,0.75,1
1190,HER2+,0.9230769230769231,1
1183,TN,0.375,1
1183,HR+,0.75,1
1183,HER2+,0.9230769230769231,1
1146,TN,0.35416666666666663,2
1146,HR+,0.5972222222222222,2
1146,HER2+,0.9615384615384616,2
1147,TN,0.35416666666666663,2
1147,HR+,0.5972222222222222,2
1147,HER2+,0.9615384615384616,2
1141,TN,0.35416666666666663,2
1141,HR+,0.5972222222222222,2
1141,HER2+,0.9615384615384616,2
1143,TN,0.35416666666666663,2
1143,HR+,0.5972222222222222,2
1143,HER2+,0.9615384615384616,2
1149,TN,0.375,1
1149,HR+,0.75,1
1149,HER2+,0.9230769230769231,1
1186,TN,0.375,1
1186,HR+,0.75,1
1186,HER2+,0.9230769230769231,1
1185,TN,0.375,1
1185,HR+,0.75,1
1185,HER2+,0.9230769230769231,1
1142,TN,0.35416666666666663,2
1142,HR+,0.5972222222222222,2
1142,HER2+,0.9615384615384616,2
1184,TN,0.375,1
1184,HR+,0.75,1
1184,HER2+,0.9230769230769231,1
1187,TN,0.375,1
1187,HR+,0.75,1
1187,HER2+,0.9230769230769231,1
1188,TN,0.375,1
1188,HR+,0.75,1
1188,HER2+,0.9230769230769231,1
1189,TN,0.375,1
1189,HR+,0.75,1
1189,HER2+,0.9230769230769231,1
2105,TN,0.35416666666666663,2
2105,HR+,0.5972222222222222,2
2105,HER2+,0.9615384615384616,2
1182,TN,0.375,1
1182,HR+,0.75,1
1182,HER2+,0.9230769230769231,1
1065,TN,0.375,1
1065,HR+,0.75,1
1065,HER2+,0.9230769230769231,1
1145,TN,0.35416666666666663,2
1145,HR+,0.5972222222222222,2
1145,HER2+,0.9615384615384616,2
2104,TN,0.35416666666666663,2
2104,HR+,0.5972222222222222,2
2104,HER2+,0.9615384615384616,2
1062,TN,0.375,1
1062,HR+,0.75,1
1062,HER2+,0.9230769230769231,1
1137,TN,0.375,1
1137,HR+,0.75,1
1137,HER2+,0.9230769230769231,1
1133,TN,0.375,1
1133,HR+,0.75,1
1133,HER2+,0.9230769230769231,1
1061,TN,0.375,1
1061,HR+,0.75,1
1061,HER2+,0.9230769230769231,1
1139,TN,0.375,1
1139,HR+,0.75,1
1139,HER2+,0.9230769230769231,1
1138,TN,0.375,1
1138,HR+,0.75,1
1138,HER2+,0.9230769230769231,1
1136,TN,0.375,1
1136,HR+,0.75,1
1136,HER2+,0.9230769230769231,1
674,TN,0.3333333333333333,1
674,HR+,0.4444444444444444,1
674,HER2+,1.0,1
2046,TN,0.3333333333333333,1
2046,HR+,0.4444444444444444,1
2046,HER2+,1.0,1
671,TN,0.3333333333333333,1
671,HR+,0.4444444444444444,1
671,HER2+,1.0,1
2742,TN,0.3333333333333333,1
2742,HR+,0.4444444444444444,1
2742,HER2+,1.0,1
2106,TN,0.3333333333333333,1
2106,HR+,0.4444444444444444,1
2106,HER2+,1.0,1
1038,TN,0.3333333333333333,1
1038,HR+,0.4444444444444444,1
1038,HER2+,1.0,1
675,TN,0.3333333333333333,1
675,HR+,0.4444444444444444,1
675,HER2+,1.0,1
678,TN,0.3333333333333333,1
678,HR+,0.4444444444444444,1
678,HER2+,1.0,1
2047,TN,0.3333333333333333,1
2047,HR+,0.4444444444444444,1
2047,HER2+,1.0,1
676,TN,0.3333333333333333,1
676,HR+,0.4444444444444444,1
676,HER2+,1.0,1
2103,TN,0.3333333333333333,1
2103,HR+,0.4444444444444444,1
2103,HER2+,1.0,1
