features,type,accuracy,freqs
1819,HR+,1.0,1
2033,TN,0.6363636363636364,1
2764,HER2+,0.9090909090909091,1
2764,HR+,0.7777777777777778,1
2764,TN,0.4,1
2004,HER2+,0.9,1
2004,HR+,0.875,1
2004,TN,0.5714285714285714,1
1218,HER2+,0.9166666666666666,1
1218,HR+,0.6666666666666666,1
1218,TN,0.75,1
1819,TN,0.45454545454545453,1
179,HER2+,0.8333333333333334,1
179,HR+,0.5555555555555556,1
179,TN,0.7,1
1107,TN,0.8571428571428571,1
1105,HER2+,1.0,1
1105,HR+,0.6363636363636364,1
1105,TN,0.8571428571428571,1
1104,HER2+,1.0,1
1104,HR+,0.6363636363636364,1
1104,TN,0.8571428571428571,1
88,HER2+,0.875,1
88,HR+,0.7272727272727273,1
88,TN,0.6666666666666666,1
53,TN,0.6363636363636364,1
53,HR+,0.5714285714285714,1
53,HER2+,1.0,1
2280,HER2+,1.0,1
2280,HR+,0.8333333333333334,1
2280,TN,0.6,1
55,TN,0.6363636363636364,1
55,HR+,0.5714285714285714,1
55,HER2+,1.0,1
2279,HER2+,1.0,1
2279,HR+,0.8333333333333334,1
1107,HR+,0.6363636363636364,1
1107,HER2+,1.0,1
2169,TN,0.6,1
2169,HR+,0.6363636363636364,1
388,HER2+,1.0,1
809,TN,1.0,1
809,HR+,0.6363636363636364,1
809,HER2+,1.0,1
2591,HER2+,1.0,1
2591,HR+,0.38461538461538464,1
2591,TN,1.0,1
307,HER2+,1.0,1
307,HR+,0.6923076923076923,1
307,TN,0.4,1
2279,TN,0.6,1
303,HER2+,1.0,1
303,TN,0.4,1
1598,TN,0.6,1
1598,HR+,0.7777777777777778,1
1644,HER2+,0.875,1
1644,HR+,0.6666666666666666,1
1644,TN,0.6,1
500,HER2+,1.0,1
500,HR+,0.75,1
500,TN,0.5555555555555556,1
2169,HER2+,1.0,1
303,HR+,0.6923076923076923,1
388,HR+,0.6363636363636364,1
789,HER2+,1.0,1
789,TN,0.4,1
686,TN,0.3333333333333333,1
2728,TN,0.5,1
2728,HR+,0.3333333333333333,1
2728,HER2+,1.0,1
2832,HER2+,1.0,1
2832,HR+,0.5,1
2832,TN,0.75,1
2738,TN,0.5,1
2738,HR+,0.3333333333333333,1
2738,HER2+,1.0,1
2741,TN,0.5,1
2741,HR+,0.3333333333333333,1
2741,HER2+,1.0,1
2824,HER2+,1.0,1
2824,HR+,0.5,1
2824,TN,0.75,1
773,HER2+,1.0,1
773,HR+,0.4166666666666667,1
773,TN,1.0,1
1598,HER2+,0.9090909090909091,1
2321,HER2+,1.0,1
686,HR+,0.75,1
686,HER2+,1.0,1
690,TN,0.3333333333333333,1
690,HR+,0.75,1
725,HER2+,1.0,1
725,HR+,0.8571428571428571,1
725,TN,0.4,1
5,HER2+,1.0,1
5,HR+,0.8571428571428571,1
5,TN,0.4,1
3,HER2+,1.0,1
3,HR+,0.8571428571428571,1
3,TN,0.4,1
1425,HER2+,1.0,1
789,HR+,0.8571428571428571,1
1425,HR+,0.5454545454545454,1
1422,HER2+,1.0,1
1422,HR+,0.5454545454545454,1
